niche_source,company_name,google_maps_url,google_rating,google_review_count,category_google,address,city,phone,website
paysagiste,Artirenov Angers,https://www.google.com/maps/place/Artirenov+Angers/data=!4m7!3m6!1s0x480878bd3aa1fd67:0xc5fd8fed1394aa3d!8m2!3d47.458093!4d-0.514158!16s%2Fg%2F1tghcj8n!19sChIJZ_2hOr14CEgRPaqUE-2P_cU?authuser=0&hl=fr&rclk=1,4.3,44,Travaux généraux,·,,0241773257,
paysagiste,Rénovation Angers MSU,https://www.google.com/maps/place/R%C3%A9novation+Angers+MSU/data=!4m7!3m6!1s0xa2dcb21bc329b825:0x2b50f0d5e56ba288!8m2!3d47.4719993!4d-0.5513301!16s%2Fg%2F11q2rz_3f8!19sChIJJbgpwxuy3KIRiKJr5dXwUCs?authuser=0&hl=fr&rclk=1,5.0,55,Travaux généraux,·,,0629559295,https://www.multiservicesurban.fr/?utm_source=gmb
paysagiste,Marchant Quentin,https://www.google.com/maps/place/Marchant+Quentin/data=!4m7!3m6!1s0x4807d6025447b9cb:0x63f62d8ca6e94161!8m2!3d47.4453873!4d-0.5658112!16s%2Fg%2F1tp8zf4c!19sChIJy7lHVALWB0gRYUHppowt9mM?authuser=0&hl=fr&rclk=1,,,Paysagiste,32 Rue François Mauriac,,0241476480,https://jardiniers-de-la-doutre.asso-web.com/
paysagiste,IDspace,https://www.google.com/maps/place/IDspace/data=!4m7!3m6!1s0x48087f6b35215555:0xa5a661520bbb6de3!8m2!3d47.4670448!4d-0.597494!16s%2Fg%2F11pc1ssyh1!19sChIJVVUhNWt_CEgR4227C1JhpqU?authuser=0&hl=fr&rclk=1,,,Paysagiste,17 Rue de la Picotière,,0241374722,
paysagiste,Jardins Familiaux De La Fauconnerie,https://www.google.com/maps/place/Jardins+Familiaux+De+La+Fauconnerie/data=!4m7!3m6!1s0x480879257483dfaf:0xcb929a11c895a1d6!8m2!3d47.4944404!4d-0.562279!16s%2Fg%2F11g6rkwhrx!19sChIJr9-DdCV5CEgR1qGVyBGakss?authuser=0&hl=fr&rclk=1,3.3,10,Association ou organisation,·,,,
paysagiste,Bellouard Mickael,https://www.google.com/maps/place/Bellouard+Mickael/data=!4m7!3m6!1s0x480878f17da08d75:0xa02e5f1435ef15f!8m2!3d47.4826257!4d-0.5149144!16s%2Fg%2F11b6dhk4pz!19sChIJdY2gffF4CEgRX_FeQ_HlAgo?authuser=0&hl=fr&rclk=1,5.0,2,Entrepreneur,Rue Haute des Banchais,,0617826298,https://www.angers.fr/vivre-a-angers/la-nature-a-angers/les-parcs-et-jardins-publics/patrimoine/parcs-et-jardins/jardin-des-plantes/index.html
paysagiste,Cornu Julien,https://www.google.com/maps/place/Cornu+Julien/data=!4m7!3m6!1s0x480878c95c42c11b:0x44ca8e1719bc3876!8m2!3d47.4711111!4d-0.5675691!16s%2Fg%2F11btm7zb_l!19sChIJG8FCXMl4CEgRdji8GReOykQ?authuser=0&hl=fr&rclk=1,,,Paysagiste,29 Av. Yolande d'Aragon,,0980783149,https://la-sar.fr/
paysagiste,Le Jardin des Plantes,https://www.google.com/maps/place/Le+Jardin+des+Plantes/data=!4m7!3m6!1s0x480878ee4d2936f7:0xd2c7e8eff85f5258!8m2!3d47.4748312!4d-0.5444026!16s%2Fm%2F05c4x2c!19sChIJ9zYpTe54CEgRWFJf-O_ox9I?authuser=0&hl=fr&rclk=1,4.6,4567,Jardin botanique,·,,0241225300,https://www.angers.fr/vivre-a-angers/la-nature-a-angers/les-parcs-et-jardins-publics/patrimoine/parcs-et-jardins/jardin-des-plantes/index.html
paysagiste,Sabliers Angevins Réunis,https://www.google.com/maps/place/Sabliers+Angevins+R%C3%A9unis/data=!4m7!3m6!1s0x48087f52d661ecbd:0x59c2b3356a91ff3a!8m2!3d47.4571502!4d-0.5744035!16s%2Fg%2F1tdjqjh2!19sChIJvexh1lJ_CEgROv-RajWzwlk?authuser=0&hl=fr&rclk=1,4.1,39,Magasin de materiaux de construction,·,,0241470101,https://www.google.com/aclk?sa=L&ai=DChsSEwjlwZe-0b2UAxV8ekECHZLMIBAYACICCAEQABoCd3M&co=1&ase=2&gclid=CjwKCAjwq6DQBhBVEiwA4ZD5XLwFP0jzKrAffleWKPb74GFa2NMlB8SgH7PK-XEdmF04heZak5uNoxoCgR4QAvD_BwE&cce=2&category=acrcp_v1_32&sig=AOD64_0oE6Mi3bG9YBZBrfVjc2fQ1TTSWw&adurl&q&ctype=99&nis=6
paysagiste,"Georges Delorme, élagage, abattage, taille de haies","https://www.google.com/maps/place/Georges+Delorme,+%C3%A9lagage,+abattage,+taille+de+haies/data=!4m7!3m6!1s0x46ed5a4bce2af0b9:0x8dc38c75241477f1!8m2!3d47.3758232!4d-0.8544096!16s%2Fg%2F11ld2p_4s0!19sChIJufAqzkta7UYR8XcUJHWMw40?authuser=0&hl=fr&rclk=1",5.0,2,Paysagiste,·,,0602274819,https://www.google.com/aclk?sa=L&ai=DChsSEwjlwZe-0b2UAxV8ekECHZLMIBAYACICCAEQAhoCd3M&co=1&ase=2&gclid=CjwKCAjwq6DQBhBVEiwA4ZD5XHmqjP4_NW40nsGuUQC7-1l2jpp3QYwednEIYkpDQmkDSm9udVQGshoCAR8QAvD_BwE&cce=2&category=acrcp_v1_32&sig=AOD64_1-wrb_G3DYBWokMda9suZLHisSrQ&adurl&q&ctype=99&nis=6
paysagiste,TroisP,https://www.google.com/maps/place/TroisP/data=!4m7!3m6!1s0x4808797764c07bf1:0xbb4f4120097d707f!8m2!3d47.47731!4d-0.5123865!16s%2Fg%2F11vjhmqnps!19sChIJ8XvAZHd5CEgRf3B9CSBBT7s?authuser=0&hl=fr&rclk=1,,,Paysagiste,Bd des Bretonnières,,0749920556,
paysagiste,Bry Jean-Paul,https://www.google.com/maps/place/Bry+Jean-Paul/data=!4m7!3m6!1s0x4808780af98245f3:0x7d6ef6cd84ac89ef!8m2!3d47.4499936!4d-0.5087654!16s%2Fg%2F11btlsfkjs!19sChIJ80WC-Qp4CEgR74mshM32bn0?authuser=0&hl=fr&rclk=1,3.5,4,Paysagiste,2 Sq. des Vergers,,,
paysagiste,AXEO Services Angers,https://www.google.com/maps/place/AXEO+Services+Angers/data=!4m7!3m6!1s0x480878eccead4651:0x203d69733cf9f33f!8m2!3d47.4677018!4d-0.5458!16s%2Fg%2F11bymtnj1z!19sChIJUUatzux4CEgRP_P5PHNpPSA?authuser=0&hl=fr&rclk=1,4.7,55,Service de ménage,·,,0241312354,https://www.axeoservices.fr/agency/81-axeo-services-angers-centre
paysagiste,Société d'Horticulture d'Angers et du Maine et Loire,https://www.google.com/maps/place/Soci%C3%A9t%C3%A9+d%27Horticulture+d%27Angers+et+du+Maine+et+Loire/data=!4m7!3m6!1s0x4808789cf86688ab:0x39da9c93dcf19d61!8m2!3d47.4506897!4d-0.5444507!16s%2Fg%2F11fx9b8mc9!19sChIJq4hm-Jx4CEgRYZ3x3JOc2jk?authuser=0&hl=fr&rclk=1,4.0,1,Association bénévole,9 Rue du Château d'Orgemont,,0241666883,http://www.societe-horticulture-49.fr/
paysagiste,Atelier Doline,https://www.google.com/maps/place/Atelier+Doline/data=!4m7!3m6!1s0x353c0dfd3d2e727:0xec5fdb419a18934b!8m2!3d47.481896!4d-0.5629347!16s%2Fg%2F11z3vtl7mg!19sChIJJ-fS09_AUwMRS5MYmkHbX-w?authuser=0&hl=fr&rclk=1,5.0,6,Paysagiste,·,,0686405086,
paysagiste,reeshorti,https://www.google.com/maps/place/reeshorti/data=!4m7!3m6!1s0x480878d3b3f7af73:0x18dca8521694cfe5!8m2!3d47.4797662!4d-0.5698743!16s%2Fg%2F11vbskqgms!19sChIJc6_3s9N4CEgR5c-UFlKo3Bg?authuser=0&hl=fr&rclk=1,,,Paysagiste,2 Sq. Bône,,0686788933,http://reeshorti.fr/Contact.html
paysagiste,L'Institut Agro Rennes-Angers,https://www.google.com/maps/place/L%27Institut+Agro+Rennes-Angers/data=!4m7!3m6!1s0x48087f051ef6fa2f:0x7fd6beee468013af!8m2!3d47.4802379!4d-0.6060191!16s%2Fg%2F11btmqjj91!19sChIJL_r2HgV_CEgRrxOARu6-1n8?authuser=0&hl=fr&rclk=1,4.6,28,Université,·,,0241225466,https://www.institut-agro-rennes-angers.fr/
paysagiste,Les jardins de Pierre,https://www.google.com/maps/place/Les+jardins+de+Pierre/data=!4m7!3m6!1s0xa424866dc05d30e7:0xd55bf5820c1b9b29!8m2!3d47.481896!4d-0.5629347!16s%2Fg%2F11kj4h2wfb!19sChIJ5zBdwG2GJKQRKZsbDIL1W9U?authuser=0&hl=fr&rclk=1,5.0,1,Paysagiste,·,,0669391732,
paysagiste,As.entretien de jardin,https://www.google.com/maps/place/As.entretien+de+jardin/data=!4m7!3m6!1s0x1616829f9aaab4f:0x340182c6dcda2d32!8m2!3d47.3470386!4d-0.559332!16s%2Fg%2F11z15npm11!19sChIJT6uq-SloYQERMi3a3MaCATQ?authuser=0&hl=fr&rclk=1,5.0,7,Paysagiste,·,,0661995741,http://as-entretien.com/
paysagiste,COCAULT MAÇONNERIE ANGERS,https://www.google.com/maps/place/COCAULT+MA%C3%87ONNERIE+ANGERS/data=!4m7!3m6!1s0x48087dd0ea1348eb:0xf0d24dc2202cb8fb!8m2!3d47.5319665!4d-0.6243748!16s%2Fg%2F1vc6csld!19sChIJ60gT6tB9CEgR-7gsIMJN0vA?authuser=0&hl=fr&rclk=1,4.9,45,Paysagiste,·,,0241427079,https://cocault-maconnerie-angers.fr/
paysagiste,Gouttes de vert,https://www.google.com/maps/place/Gouttes+de+vert/data=!4m7!3m6!1s0x2dafc604a3084501:0x4c2dff1ff7a11035!8m2!3d47.6899365!4d-0.9432534!16s%2Fg%2F11rtd8h8rp!19sChIJAUUIowTGry0RNRCh9x__LUw?authuser=0&hl=fr&rclk=1,5.0,19,Jardinier,,,,https://gouttes-de-vert.fr/
paysagiste,Le Jardinier - Louveau Sylvain EI,https://www.google.com/maps/place/Le+Jardinier+-+Louveau+Sylvain+EI/data=!4m7!3m6!1s0x2976d089aeae428d:0x4790c59a7cd946ed!8m2!3d47.4622378!4d-0.5695662!16s%2Fg%2F11yfgmrfkw!19sChIJjUKuronQdikR7UbZfJrFkEc?authuser=0&hl=fr&rclk=1,5.0,7,Jardinier,·,,0669932232,
paysagiste,BEILLOUET PAYSAGE,https://www.google.com/maps/place/BEILLOUET+PAYSAGE/data=!4m7!3m6!1s0x8e45ee33d022c1ff:0x39c655a7564b84c8!8m2!3d47.4745876!4d-0.6110926!16s%2Fg%2F11y47h7mq2!19sChIJ_8Ei0DPuRY4RyIRLVqdVxjk?authuser=0&hl=fr&rclk=1,4.5,2,Paysagiste,·,,0781102811,
paysagiste,Domizen,https://www.google.com/maps/place/Domizen/data=!4m7!3m6!1s0x480879ff2099f863:0xde7b6c6303dcdd7!8m2!3d47.4603977!4d-0.5554422!16s%2Fg%2F11btlnns_k!19sChIJY_iZIP95CEgR1809MMa25w0?authuser=0&hl=fr&rclk=1,4.5,40,Service de ménage,12 Av. de Chanzy,,0241872236,https://www.domizen.fr/
paysagiste,Jardin en étoile,https://www.google.com/maps/place/Jardin+en+%C3%A9toile/data=!4m7!3m6!1s0x48087935b7c06545:0x556cf08b29ae1656!8m2!3d47.4907332!4d-0.5671721!16s%2Fg%2F11t9q40_nb!19sChIJRWXAtzV5CEgRVhauKYvwbFU?authuser=0&hl=fr&rclk=1,4.0,3,Parc,,,,
paysagiste,Paysages Angevins,https://www.google.com/maps/place/Paysages+Angevins/data=!4m7!3m6!1s0xbd1454cd31836ff:0x88f416def845b47d!8m2!3d47.4649854!4d-0.5540896!16s%2Fg%2F11yyc5fn56!19sChIJ_zYY00xF0QsRfbRF-N4W9Ig?authuser=0&hl=fr&rclk=1,,,Paysagiste,·,,0632610644,
paysagiste,Raphaël Pain Menuisier,https://www.google.com/maps/place/Rapha%C3%ABl+Pain+Menuisier/data=!4m7!3m6!1s0x4808792b4b8d3007:0x4ccbaa44a3ed51a!8m2!3d47.464048!4d-0.5343957!16s%2Fg%2F11jfjnpvyk!19sChIJBzCNSyt5CEgRGtU-SqS6zAQ?authuser=0&hl=fr&rclk=1,,,Menuisier,6 Rue des Roseraies,,0650981251,
paysagiste,Générale des Services Angers - Agence de services à la personne,https://www.google.com/maps/place/G%C3%A9n%C3%A9rale+des+Services+Angers+-+Agence+de+services+%C3%A0+la+personne/data=!4m7!3m6!1s0x480878ee1660e5dd:0x146ae642f5ee8294!8m2!3d47.4733134!4d-0.5427125!16s%2Fg%2F1hc2slj7g!19sChIJ3eVgFu54CEgRlILu9ULmahQ?authuser=0&hl=fr&rclk=1,3.9,114,Service de ménage,·,,0241342929,https://www.generaledesservices.com/agences/angers/
paysagiste,Chausson TP Angers,https://www.google.com/maps/place/Chausson+TP+Angers/data=!4m7!3m6!1s0x48087849f5718a89:0x4f946098d0a57d66!8m2!3d47.4788441!4d-0.5136456!16s%2Fg%2F1w4f7g_j!19sChIJiYpx9Ul4CEgRZn2l0JhglE8?authuser=0&hl=fr&rclk=1,3.8,10,Magasin de materiaux de construction,·,,0241431215,https://www.chausson.fr/agences/339?utm_source=fiche&utm_medium=GMB
paysagiste,Lacourt Jardins,https://www.google.com/maps/place/Lacourt+Jardins/data=!4m7!3m6!1s0x643ad1a8e00ee363:0xc1f775f1a083eb00!8m2!3d47.481896!4d-0.5629347!16s%2Fg%2F11z42b6s_h!19sChIJY-MO4KjROmQRAOuDoPF198E?authuser=0&hl=fr&rclk=1,,,Paysagiste,·,,0676782841,http://lacourtjardins.com/
paysagiste,Les Jardins de Julien,https://www.google.com/maps/place/Les+Jardins+de+Julien/data=!4m7!3m6!1s0x47f71feecd22022b:0xd47ba49ef0209b13!8m2!3d45.7646862!4d3.0821122!16s%2Fg%2F11h64y8br3!19sChIJKwIize4f90cRE5sg8J6ke9Q?authuser=0&hl=fr&rclk=1,4.8,20,Paysagiste,1 Av. des Cottages,,0677943066,https://jardinier.pro/
paysagiste,Orlando Fernandez Paysage,https://www.google.com/maps/place/Orlando+Fernandez+Paysage/data=!4m7!3m6!1s0x12ad206ad8c2d0cf:0xfc7ac56d8efb6dae!8m2!3d45.7897049!4d3.0586577!16s%2Fg%2F11gghs536h!19sChIJz9DC2GogrRIRrm37jm3Fevw?authuser=0&hl=fr&rclk=1,5.0,16,Jardinier,6 Rue de Champradet,,0668056534,
paysagiste,Jardin de Caractère,https://www.google.com/maps/place/Jardin+de+Caract%C3%A8re/data=!4m7!3m6!1s0x47f6e3287ba1977b:0xdc28634d5375d451!8m2!3d45.714366!4d3.1580714!16s%2Fg%2F11fjz82ck4!19sChIJe5eheyjj9kcRUdR1U01jKNw?authuser=0&hl=fr&rclk=1,4.7,54,Paysagiste,"zac de la novialle, Rue de la Lagune",,0473880551,https://jardindecaractere.fr/
paysagiste,Formules Jardins,https://www.google.com/maps/place/Formules+Jardins/data=!4m7!3m6!1s0x47f71b06fdd0a50b:0x82adc13096f34503!8m2!3d45.746016!4d3.066043!16s%2Fg%2F1hm2937gb!19sChIJC6XQ_QYb90cRA0XzljDBrYI?authuser=0&hl=fr&rclk=1,4.5,44,Paysagiste,·,,0473154846,http://www.formulesjardins.fr/
paysagiste,Instinct Naturel,https://www.google.com/maps/place/Instinct+Naturel/data=!4m7!3m6!1s0x47f71e8215fda8d5:0xb6bbd396d2f2c116!8m2!3d45.7406997!4d3.1743892!16s%2Fg%2F11btltpgr5!19sChIJ1aj9FYIe90cRFsHy0pbTu7Y?authuser=0&hl=fr&rclk=1,5.0,12,Paysagiste,10 Av. Maréchal Leclerc,,0444050610,https://www.paysagiste-clermont-ferrand.com/
paysagiste,BONY | Espaces Verts & Jardins,https://www.google.com/maps/place/BONY+%7C+Espaces+Verts+%26+Jardins/data=!4m7!3m6!1s0xa2b2ed9541e91efd:0x863c82901151a51!8m2!3d45.8373532!4d3.1872202!16s%2Fg%2F11wwxbrj38!19sChIJ_R7pQZXtsqIRURoVASnIYwg?authuser=0&hl=fr&rclk=1,5.0,35,Paysagiste,·,,0662347226,https://bony-espaces-verts.fr/
paysagiste,Agence Jardinage,https://www.google.com/maps/place/Agence+Jardinage/data=!4m7!3m6!1s0x47f6e3b2778d6583:0x31947d6d7bf62c6b!8m2!3d45.7199761!4d3.19415!16s%2Fg%2F11tsv3z51_!19sChIJg2WNd7Lj9kcRayz2e219lDE?authuser=0&hl=fr&rclk=1,4.9,14,Paysagiste,9 Rue Cugnot,,0473262661,http://agence-jardinage.fr/
paysagiste,Artaud Michaël,https://www.google.com/maps/place/Artaud+Micha%C3%ABl/data=!4m7!3m6!1s0x47f71963d70e2ad3:0x3d20ae325dde3033!8m2!3d45.7900216!4d3.0800763!16s%2Fg%2F1tdlb1s_!19sChIJ0yoO12MZ90cRMzDeXTKuID0?authuser=0&hl=fr&rclk=1,5.0,3,Paysagiste,37 Rue Châteaubriand,,0781954021,
paysagiste,Tout Un Jardin,https://www.google.com/maps/place/Tout+Un+Jardin/data=!4m7!3m6!1s0x47f71b07a169be33:0xc5ac0484bf3fbd21!8m2!3d45.7452884!4d3.0589714!16s%2Fg%2F1hc32tnxj!19sChIJM75poQcb90cRIb0_v4QErMU?authuser=0&hl=fr&rclk=1,4.9,16,Jardinier,1 Rue Pierre Curie,,0688698281,https://www.toutunjardin.com/
paysagiste,A3-PAYSAGE,https://www.google.com/maps/place/A3-PAYSAGE/data=!4m7!3m6!1s0x47f71bec9a3bc17d:0x977485bbc656b494!8m2!3d45.768885!4d3.089039!16s%2Fg%2F1tfjdx4v!19sChIJfcE7muwb90cRlLRWxruFdJc?authuser=0&hl=fr&rclk=1,5.0,2,Architecte paysagiste,18 Rue Ledru,,0473313689,http://www.a3-paysage.eu/
paysagiste,Malherbe Paysage,https://www.google.com/maps/place/Malherbe+Paysage/data=!4m7!3m6!1s0x47f71b7c135db18d:0x94ac0f30f166a3e1!8m2!3d45.742372!4d3.0972206!16s%2Fg%2F1tc__v5m!19sChIJjbFdE3wb90cR4aNm8TAPrJQ?authuser=0&hl=fr&rclk=1,3.8,20,Paysagiste,·,,0473267903,http://malherbepaysage.com/
paysagiste,Terre 2 Création,https://www.google.com/maps/place/Terre+2+Cr%C3%A9ation/data=!4m7!3m6!1s0x47f6e282c613b657:0x8ca45d237d475ede!8m2!3d45.7718305!4d3.1867046!16s%2Fg%2F11hbll3104!19sChIJV7YTxoLi9kcR3l5HfSNdpIw?authuser=0&hl=fr&rclk=1,4.7,19,Paysagiste,·,,0650678173,http://www.terre2creation.fr/?utm_medium=referral&utm_source=gmb&utm_campaign=lnk-gmb
paysagiste,Gaia-Center,https://www.google.com/maps/place/Gaia-Center/data=!4m7!3m6!1s0x47f71ea07386be89:0x66fc17c1f53a6aaa!8m2!3d45.7854697!4d3.1262794!16s%2Fg%2F11g0hn_lmt!19sChIJib6Gc6Ae90cRqmo69cEX_GY?authuser=0&hl=fr&rclk=1,3.6,10,Paysagiste,3 Rue Newton,,0473900818,https://gaiacenter.fr/
paysagiste,garden précision,https://www.google.com/maps/place/garden+pr%C3%A9cision/data=!4m7!3m6!1s0x68da0925829a0add:0xc4a8d473379e4a4b!8m2!3d45.7738134!4d3.0704367!16s%2Fg%2F11y97xvt8l!19sChIJ3QqagiUJ2mgRS0qeN3PUqMQ?authuser=0&hl=fr&rclk=1,5.0,34,Paysagiste,Imp. Pasteur,,0621721759,https://www.garden-precision.com/
paysagiste,Mayeux elagage,https://www.google.com/maps/place/Mayeux+elagage/data=!4m7!3m6!1s0x47f71d0bde7eba2b:0x73ba0e9df0058a89!8m2!3d45.7449455!4d3.1087365!16s%2Fg%2F11spx8m8r7!19sChIJK7p-3gsd90cRiYoF8J0OunM?authuser=0&hl=fr&rclk=1,4.7,13,Paysagiste,19 Av. Nestor Perret,,0685644238,http://mayeuxelagage.fr/
paysagiste,Un jardin un service,https://www.google.com/maps/place/Un+jardin+un+service/data=!4m7!3m6!1s0x47f71b7d9c387ec5:0xb661deae1b911f70!8m2!3d45.7279679!4d3.0723229!16s%2Fg%2F11n5q_qcdy!19sChIJxX44nH0b90cRcB-RG67eYbY?authuser=0&hl=fr&rclk=1,5.0,12,Paysagiste,26 Rue de Janolle,,0473613126,
paysagiste,Paysagiste - Art et Paysages (Beaumont),https://www.google.com/maps/place/Paysagiste+-+Art+et+Paysages+%28Beaumont%29/data=!4m7!3m6!1s0x47f71bc8b4970997:0x7b10c21de55ce808!8m2!3d45.7425311!4d3.0874801!16s%2Fg%2F11c6tg6cl_!19sChIJlwmXtMgb90cRCOhc5R3CEHs?authuser=0&hl=fr&rclk=1,4.5,2,Paysagiste,·,,0609695958,https://www.art-et-paysages.com/
paysagiste,LMP - Lise Marchal Paysage,https://www.google.com/maps/place/LMP+-+Lise+Marchal+Paysage/data=!4m7!3m6!1s0x47f71969d4b89513:0x49cdfc5e1f3713ee!8m2!3d45.9794623!4d3.1654505!16s%2Fg%2F11bzt6fnk2!19sChIJE5W41GkZ90cR7hM3H178zUk?authuser=0&hl=fr&rclk=1,3.8,4,Architecte paysagiste,15 Rue du Château d'Eau,,0669178195,http://www.paysagisteclermontferrand.fr/
paysagiste,Paysagiste : Beepaysage,https://www.google.com/maps/place/Paysagiste+:+Beepaysage/data=!4m7!3m6!1s0x47f6fee32cf77abf:0xdaa6d9350fc383d4!8m2!3d45.5958603!4d3.2196974!16s%2Fg%2F1tf69dcn!19sChIJv3r3LOP-9kcR1IPDDzXZpto?authuser=0&hl=fr&rclk=1,4.5,21,Paysagiste,·,,0473711376,https://www.beepaysage.com/?utm_medium=referral&utm_source=gmb&utm_campaign=lnk-gmb
paysagiste,Déat Paysages,https://www.google.com/maps/place/D%C3%A9at+Paysages/data=!4m7!3m6!1s0x47f7184b34bf7c95:0x1cfc50e2698dab21!8m2!3d45.8359117!4d3.0461786!16s%2Fg%2F1tdm7p7b!19sChIJlXy_NEsY90cRIauNaeJQ_Bw?authuser=0&hl=fr&rclk=1,3.6,17,Paysagiste,·,,0473605634,https://deat-paysages.fr/
paysagiste,Sophie Tillier - Paysagiste conceptrice,https://www.google.com/maps/place/Sophie+Tillier+-+Paysagiste+conceptrice/data=!4m7!3m6!1s0x47f71d27214463b3:0xbf44e9267c726d1!8m2!3d45.7725204!4d3.1091491!16s%2Fg%2F11myv11h14!19sChIJs2NEIScd90cR0SbHZ5JO9As?authuser=0&hl=fr&rclk=1,,,Architecte paysagiste,Rue de la Pradelle,,0607273181,http://sophietillierpaysages.fr/
paysagiste,Naturel Design,https://www.google.com/maps/place/Naturel+Design/data=!4m7!3m6!1s0x47f71be80d3e459b:0xd26c64d416473710!8m2!3d45.7818851!4d3.1455561!16s%2Fg%2F11c5zj7ll4!19sChIJm0U-Degb90cREDdHFtRkbNI?authuser=0&hl=fr&rclk=1,4.5,8,Architecte paysagiste,54 Rue Elisée Reclus,,0685880377,http://naturel-design.com/
paysagiste,La Team des Jardiniers,https://www.google.com/maps/place/La+Team+des+Jardiniers/data=!4m7!3m6!1s0x47f71bb959e649cb:0x1cb83889e165982d!8m2!3d45.763168!4d3.076957!16s%2Fg%2F11cn3nwn6d!19sChIJy0nmWbkb90cRLZhl4Yk4uBw?authuser=0&hl=fr&rclk=1,4.7,3,Jardinier,,,,
paysagiste,Jardins services Heer et fils,https://www.google.com/maps/place/Jardins+services+Heer+et+fils/data=!4m7!3m6!1s0x47f7037f79bc869d:0xf5aa2b212de91bcc!8m2!3d45.7839523!4d3.0748535!16s%2Fg%2F11nykwmhh8!19sChIJnYa8eX8D90cRzBvpLSErqvU?authuser=0&hl=fr&rclk=1,,,Paysagiste,8 Rue Béranger,,0638627260,https://www.jardins-services-heer.com/
paysagiste,Jardins & Dépendances | Carré Bleu Clermont-Ferrand,https://www.google.com/maps/place/Jardins+%26+D%C3%A9pendances+%7C+Carr%C3%A9+Bleu+Clermont-Ferrand/data=!4m7!3m6!1s0x47f71b766cf47ec1:0xc9fcb850b1aadc60!8m2!3d45.7463426!4d3.0936417!16s%2Fg%2F1tfb5xys!19sChIJwX70bHYb90cRYNyqsVC4_Mk?authuser=0&hl=fr&rclk=1,4.0,24,Paysagiste,·,,0473262452,https://www.jardins-dependances.fr/
paysagiste,Adis Paysages,https://www.google.com/maps/place/Adis+Paysages/data=!4m7!3m6!1s0x47f6e1dcdc8cc629:0xc775c5054d9211fa!8m2!3d45.8096725!4d3.1886881!16s%2Fg%2F1tdw2v07!19sChIJKcaM3Nzh9kcR-hGSTQXFdcc?authuser=0&hl=fr&rclk=1,4.2,25,Paysagiste,·,,0473610046,https://www.groupeadis.fr/
paysagiste,"Élagage, Abattage & Taille de Haie Clermont Ferrand - Élagueur Grimpeur Puy-de-Dôme 63","https://www.google.com/maps/place/%C3%89lagage,+Abattage+%26+Taille+de+Haie+Clermont+Ferrand+-+%C3%89lagueur+Grimpeur+Puy-de-D%C3%B4me+63/data=!4m7!3m6!1s0x47f71b8812b46ced:0xac6e163960167dec!8m2!3d45.7791073!4d3.0801175!16s%2Fg%2F11yzwd9qsn!19sChIJ7Wy0Eogb90cR7H0WYDkWbqw?authuser=0&hl=fr&rclk=1",5.0,2,Paysagiste,6 Rue Champfort B,,0487790301,https://elagage-clermont-ferrand.fr/
paysagiste,Landscape Paysagiste,https://www.google.com/maps/place/Landscape+Paysagiste/data=!4m7!3m6!1s0x47f71bc5e394e1d1:0x903f647b0cf145bd!8m2!3d45.7727227!4d3.074775!16s%2Fg%2F11btm9y29h!19sChIJ0eGU48Ub90cRvUXxDHtkP5A?authuser=0&hl=fr&rclk=1,5.0,2,Paysagiste,16 Bd Aristide Briand,,0664438489,https://www.landscape-paysagiste.com/?utm_medium=referral&utm_source=gmb&utm_campaign=lnk-gmb
paysagiste,Concept Jardin,https://www.google.com/maps/place/Concept+Jardin/data=!4m7!3m6!1s0x47f718b4a2f84017:0xb758095d444213bb!8m2!3d45.8466229!4d3.1116015!16s%2Fg%2F1tcwfb6b!19sChIJF0D4orQY90cRuxNCRF0JWLc?authuser=0&hl=fr&rclk=1,3.8,19,Paysagiste,·,,0473246419,http://www.concept-jardin63.fr/
paysagiste,Treyve Paysages,https://www.google.com/maps/place/Treyve+Paysages/data=!4m7!3m6!1s0x47f6e1a4ca2064b7:0x15238291b16a90f9!8m2!3d45.7814828!4d3.1457185!16s%2Fg%2F11k9lbx_zz!19sChIJt2QgyqTh9kcR-ZBqsZGCIxU?authuser=0&hl=fr&rclk=1,4.6,11,Paysagiste,44 Rue Elisée Reclus,,0473397800,http://www.treyve-paysages.fr/
paysagiste,Créa Jardins,https://www.google.com/maps/place/Cr%C3%A9a+Jardins/data=!4m7!3m6!1s0x47f723e277b5bed7:0xb27d8c460b6d058a!8m2!3d45.9040517!4d3.1233489!16s%2Fg%2F1th0m7kl!19sChIJ1761d-Ij90cRigVtC0aMfbI?authuser=0&hl=fr&rclk=1,4.5,33,Paysagiste,4 Rue Joaquin Perez,,0473635771,http://www.crea-jardin-paysagiste.fr/
paysagiste,Adhoma Clermont,https://www.google.com/maps/place/Adhoma+Clermont/data=!4m7!3m6!1s0x47f71bc21faaeb09:0x8bed2541e1a62a81!8m2!3d45.7709626!4d3.0865676!16s%2Fg%2F1tg_fdg2!19sChIJCeuqH8Ib90cRgSqm4UEl7Ys?authuser=0&hl=fr&rclk=1,4.9,21,Paysagiste,·,,0473931164,https://adhoma.fr/agence/clermont-ferrand/
paysagiste,Palette Nature Paysagiste,https://www.google.com/maps/place/Palette+Nature+Paysagiste/data=!4m7!3m6!1s0x47f6e28fcaea4b43:0x114eb076548f2f2!8m2!3d45.737074!4d3.195721!16s%2Fg%2F1td5whyg!19sChIJQ0vqyo_i9kcR8vJIZQfrFAE?authuser=0&hl=fr&rclk=1,4.0,1,Paysagiste,6 Rue du Lac,,0661322820,
