page maps,Nom entreprise,Metier,,telephone,site web,etoile,nombre
https://www.google.com/maps/place/Oliveira+%C3%89tancheit%C3%A9/data=!4m7!3m6!1s0x47e60d302b2e9313:0x245e3bd6e8f6b398!8m2!3d48.8198595!4d2.4803101!16s%2Fg%2F11j5d_3lqz!19sChIJE5MuKzAN5kcRmLP26NY7XiQ?authuser=0&hl=fr&rclk=1,Oliveira Étancheité,Couvreur,54 Av. du Général Gallieni,06 68 20 08 09,http://www.oliveira-etancheite.com/,5,-1
https://www.google.com/maps/place/Artisan+Alfred+le+perreux+sur+Marne/data=!4m7!3m6!1s0x47e60d15902fe595:0xc5805c61eb1fddcc!8m2!3d48.8343842!4d2.5108867!16s%2Fg%2F11vpk1l1ry!19sChIJleUvkBUN5kcRzN0f62FcgMU?authuser=0&hl=fr&rclk=1,Artisan Alfred le perreux sur Marne,Couvreur,188 Av. Pierre Brossolette,06 26 75 13 68,http://www.artisan-alfred.fr/,5,-56
https://www.google.com/maps/place/Couverture+Dorkel/data=!4m7!3m6!1s0x47e613f09ebfa0e9:0x7b6961099f93d2f0!8m2!3d48.8474419!4d2.4591799!16s%2Fg%2F11fd_ptd7v!19sChIJ6aC_nvAT5kcR8NKTnwlhaXs?authuser=0&hl=fr&rclk=1,Couverture Dorkel,Entrepreneur spécialisé dans l'isolation,19 Rue Jean Jacques Rousseau,01 48 94 00 93,https://dorkel-couverture94.com/fr,"4,8",-36
https://www.google.com/maps/place/Sarl+B.A.H./data=!4m7!3m6!1s0x47e67326dcec2d8d:0x3449995f1e0eb7ab!8m2!3d48.8110048!4d2.4373768!16s%2Fg%2F11hcdw338s!19sChIJjS3s3CZz5kcRq7cOHl-ZSTQ?authuser=0&hl=fr&rclk=1,Sarl B.A.H.,Entrepreneur,27 Rue Gabriel Péri,,,,
https://www.google.com/maps/place/Jigal+Couverture+Etanch%C3%A9it%C3%A9/data=!4m7!3m6!1s0x47e672f8a52a4417:0x932df1da05473f43!8m2!3d48.8289555!4d2.4957382!16s%2Fg%2F1ttdxrwn!19sChIJF0Qqpfhy5kcRQz9HBdrxLZM?authuser=0&hl=fr&rclk=1,Jigal Couverture Etanchéité,Couvreur,64 Rue Jean Savu,01 48 83 07 48,http://www.jigal.fr/,"4,4",-9
https://www.google.com/maps/place/IsoPro+-+Entreprise+d%27Isolation+Ext%C3%A9rieure/data=!4m7!3m6!1s0x47e6730002b92009:0xba6393730432162c!8m2!3d48.7929237!4d2.4261127!16s%2Fg%2F11x0nz0vh5!19sChIJCSC5AgBz5kcRLBYyBHOTY7o?authuser=0&hl=fr&rclk=1,IsoPro - Entreprise d'Isolation Extérieure,Entrepreneur spécialisé dans l'isolation,71 Rue Etienne Dolet,01 84 23 13 19,https://isolation-par-exterieur.net/?utm_source=google&utm_medium=organic&utm_campaign=gbpfiche,,
https://www.google.com/maps/place/LAGAB+COUVERTURE+:+Couvreur+Le+Perreux-sur-Marne+Nettoyage+d%C3%A9moussage+de+toiture+r%C3%A9paration+urgence+fuite+de+toiture/data=!4m7!3m6!1s0x47e60d868e50efa9:0x66a7602abd86133c!8m2!3d48.8485523!4d2.5092443!16s%2Fg%2F11bw4rk_wr!19sChIJqe9QjoYN5kcRPBOGvSpgp2Y?authuser=0&hl=fr&rclk=1,LAGAB COUVERTURE : Couvreur Le Perreux-sur-Marne Nettoyage démoussage de toiture réparation urgence fuite de toiture,Couvreur,194 Av. du Maréchal Joffre,06 98 67 41 33,https://www.couvreur-94-lagab.fr/,"4,9",-91
https://www.google.com/maps/place/R%C3%A9noco+-+Isolation+thermique+et+ravalement/data=!4m7!3m6!1s0x47e60df5ea1b339f:0x7ef7a6dd87ed3aa9!8m2!3d48.8034333!4d2.5731813!16s%2Fg%2F11j1jn3w4n!19sChIJnzMb6vUN5kcRqTrth92m934?authuser=0&hl=fr&rclk=1,Rénoco - Isolation thermique et ravalement,Entrepreneur spécialisé dans l'isolation,·,09 52 17 47 65,https://renoco.fr/,"4,9",-132
https://www.google.com/maps/place/Thebault+couverture+kewin/data=!4m7!3m6!1s0x47e612835986a637:0x4bf7c6cd001c1dfa!8m2!3d48.8577255!4d2.4918776!16s%2Fg%2F1tlc7ccp!19sChIJN6aGWYMS5kcR-h0cAM3G90s?authuser=0&hl=fr&rclk=1,Thebault couverture kewin,Couvreur,32 Rue des Marais,01 71 36 01 59,https://www.thebault-couvreur-94.fr/,5,-61
https://www.google.com/maps/place/EMCB/data=!4m7!3m6!1s0x47e67381d3ef38d5:0x2bcd4af313bfc031!8m2!3d48.7772803!4d2.4048403!16s%2Fg%2F11d_8dkdgk!19sChIJ1Tjv04Fz5kcRMcC_E_NKzSs?authuser=0&hl=fr&rclk=1,EMCB,Entreprise de construction,·,01 46 80 32 72,http://emcb.fr/,"4,8",-21
https://www.google.com/maps/place/Le+Commerce+du+Bois/data=!4m7!3m6!1s0x47e60d3e9056d8f1:0x730cbf8e9c4b876e!8m2!3d48.833721!4d2.4651783!16s%2Fg%2F11gtzh5nw6!19sChIJ8dhWkD4N5kcRbodLnI6_DHM?authuser=0&hl=fr&rclk=1,Le Commerce du Bois,Négociant en bois,45 bis Av. de la Belle Gabrielle,01 43 94 73 50,http://www.lecommercedubois.org/,"4,7",-3
https://www.google.com/maps/place/TNC/data=!4m7!3m6!1s0x47e60d3a8ca8e795:0xf3a9800969045dcc!8m2!3d48.7937781!4d2.4827493!16s%2Fg%2F11h8k3mf8v!19sChIJleeojDoN5kcRzF0EaQmAqfM?authuser=0&hl=fr&rclk=1,TNC,Entrepreneur spécialisé dans l'isolation,21 Bd de Bellechasse,01 49 89 18 82,http://tnc-idf.fr/,"4,1",-10
https://www.google.com/maps/place/R.P+Toiture+Couvreur+94/data=!4m7!3m6!1s0x47e675261124f0b3:0x14ecd96af4f25213!8m2!3d48.755365!4d2.4150596!16s%2Fg%2F11fngytvj9!19sChIJs_AkESZ15kcRE1Ly9GrZ7BQ?authuser=0&hl=fr&rclk=1,R.P Toiture Couvreur 94,Couvreur,137 Av. Anatole France,06 62 26 18 87,https://www.rp-toiture-94.fr/,"4,9",-64
https://www.google.com/maps/place/Entreprise+Langlois/data=!4m7!3m6!1s0x47e6729a410b7985:0x742b3a17f35ac0f9!8m2!3d48.8459248!4d2.4264283!16s%2Fg%2F11cs3z2kd4!19sChIJhXkLQZpy5kcR-cBa8xc6K3Q?authuser=0&hl=fr&rclk=1,Entreprise Langlois,Couvreur,112 Av. de Paris,06 58 45 28 32,https://www.langlois-couvreur-94.fr/,"4,5",-29
https://www.google.com/maps/place/Tible+Dumont+et+Fils/data=!4m7!3m6!1s0x47e67233f5cb8f5b:0x5f20c68322f20bcd!8m2!3d48.8196579!4d2.3813989!16s%2Fg%2F1tfmh3r7!19sChIJW4_L9TNy5kcRzQvyIoPGIF8?authuser=0&hl=fr&rclk=1,Tible Dumont et Fils,Négociant en bois,·,01 46 70 80 80,https://www.tibledumontetfils.com/,"4,1",-148
https://www.google.com/maps/place/Toitures+D%27Ile+De+France+SAS+Vavasseur/data=!4m7!3m6!1s0x47e60d5401c7c06d:0xc578de170b5ed11d!8m2!3d48.7982379!4d2.4849707!16s%2Fg%2F11j31q3_dm!19sChIJbcDHAVQN5kcRHdFeCxfeeMU?authuser=0&hl=fr&rclk=1,Toitures D'Ile De France SAS Vavasseur,Charpentier,87 Bd de Créteil,01 48 86 24 64,https://www.toituresiledefrance.fr/,"3,7",-16
https://www.google.com/maps/place/Etanchisol/data=!4m7!3m6!1s0x47e6737e45f66b41:0xed539ee4f571a7ee!8m2!3d48.7759015!4d2.4086578!16s%2Fg%2F11h40z_sq5!19sChIJQWv2RX5z5kcR7qdx9eSeU-0?authuser=0&hl=fr&rclk=1,Etanchisol,Maçon,21 Rue Léon Geffroy,01 47 18 15 30,http://www.etanchisol.fr/,5,-1
https://www.google.com/maps/place/Bat+Etanche/data=!4m7!3m6!1s0x47e60b8928349679:0x5b1468acf9683b68!8m2!3d48.7670091!4d2.5075371!16s%2Fg%2F1tgx19rx!19sChIJeZY0KIkL5kcRaDto-axoFFs?authuser=0&hl=fr&rclk=1,Bat Etanche,Entrepreneur spécialisé dans l'isolation,1 Chem. Vert,01 56 73 10 24,https://www.batetanche.com/,4,-4
https://www.google.com/maps/place/Toits+Franciliens/data=!4m7!3m6!1s0x47e60d08429c0001:0xdae5f193e3ebf3a4!8m2!3d48.8220113!4d2.4810731!16s%2Fg%2F11g_x0ty7v!19sChIJAQCcQggN5kcRpPPr45Px5do?authuser=0&hl=fr&rclk=1,Toits Franciliens,Couvreur,7 Rue Charles Infroit,01 45 69 49 69,https://www.toits-franciliens.fr/,5,-113
https://www.google.com/maps/place/MEPS+Fa%C3%A7ade/data=!4m7!3m6!1s0x47e66d9358819073:0x975149a179526bb9!8m2!3d48.8609417!4d2.3858642!16s%2Fg%2F11qr885d35!19sChIJc5CBWJNt5kcRuWtSeaFJUZc?authuser=0&hl=fr&rclk=1,MEPS Façade,Façadier,57 Rue de la Folie-Regnault,07 77 49 33 54,https://mepsfacade.fr/,5,-43
https://www.google.com/maps/place/SAS+ARTITOIT+couvreur+chennevi%C3%A8res-sur-Marne/data=!4m7!3m6!1s0x47e60dacc4f2c739:0x3346fd9eb1176ba4!8m2!3d48.8018171!4d2.5396622!16s%2Fg%2F11ys4q0dz9!19sChIJOcfyxKwN5kcRpGsXsZ79RjM?authuser=0&hl=fr&rclk=1,SAS ARTITOIT couvreur chennevières-sur-Marne,Couvreur,·,01 88 83 73 52,https://www.sas-artitoit94.fr/,"4,9",-142
https://www.google.com/maps/place/Etanchisol+SA/data=!4m7!3m6!1s0x47e673a87cf58535:0xb4fcf60cbdaedde3!8m2!3d48.8054343!4d2.4048138!16s%2Fg%2F1tfqf33h!19sChIJNYX1fKhz5kcR492uvQz2_LQ?authuser=0&hl=fr&rclk=1,Etanchisol SA,Entrepreneur spécialisé dans l'isolation,128 Bis Av. Jean Jaurès,01 47 18 15 30,http://www.etanchisol.fr/,,
https://www.google.com/maps/place/Couvreur+joinville+Le+Pont+%7C+ods+Couverture/data=!4m7!3m6!1s0x47e673c595226381:0x52dcb19834ae372!8m2!3d48.7970509!4d2.3825329!16s%2Fg%2F11vf27tnsm!19sChIJgWMilcVz5kcRcuNKgxnLLQU?authuser=0&hl=fr&rclk=1,Couvreur joinville Le Pont | ods Couverture,Entrepreneur spécialisé dans l'isolation,7 Quai Gabriel Péri,06 82 76 56 51,https://www.ods-couverture.fr/,5,-68
https://www.google.com/maps/place/TOIT+ET+BATIMENT/data=!4m7!3m6!1s0x6ba6c07b3ca18d7d:0x1f92f6485b583eec!8m2!3d48.8754967!4d2.497183!16s%2Fg%2F11wtx0_t9l!19sChIJfY2hPHvApmsR7D5YW0j2kh8?authuser=0&hl=fr&rclk=1,TOIT ET BATIMENT,Couvreur,59 Rue Jules Guesde,06 11 01 79 67,https://toit-et-batiment.fr/,"4,9",-61
https://www.google.com/maps/place/Les+artisans+couvreurs/data=!4m7!3m6!1s0x2d44f696beb8ffb5:0x5ed4b3b1d0acd430!8m2!3d48.7893057!4d2.4662322!16s%2Fg%2F11ms24m_cp!19sChIJtf-4vpb2RC0RMNSs0LGz1F4?authuser=0&hl=fr&rclk=1,Les artisans couvreurs,Couvreur,·,01 84 23 14 21,https://artisanscouvreurs.com/,5,-40
https://www.google.com/maps/place/R%C3%89SO+IDF+Vitry/data=!4m7!3m6!1s0x47e6736c342fa275:0x524bfd7898b0d114!8m2!3d48.7898211!4d2.419083!16s%2Fg%2F113gpl5tt!19sChIJdaIvNGxz5kcRFNGwmHj9S1I?authuser=0&hl=fr&rclk=1,RÉSO IDF Vitry,Magasin de materiaux de construction,·,01 47 18 13 00,http://www.reso.fr/,"4,5",-46
https://www.google.com/maps/place/ABC+To%C3%AEt/data=!4m7!3m6!1s0x47e60d00bc5f6215:0x9318a92955ec7260!8m2!3d48.8493556!4d2.5023445!16s%2Fg%2F11fsn3196y!19sChIJFWJfvAAN5kcRYHLsVSmpGJM?authuser=0&hl=fr&rclk=1,ABC Toît,Couvreur,"Le, 98 Rue Victor Recourat",07 81 25 14 64,,1,-1
https://www.google.com/maps/place/IDF+Couverture/data=!4m7!3m6!1s0x47e6734c71d5c381:0x4a4f52381f6ac3b2!8m2!3d48.7881816!4d2.4479665!16s%2Fg%2F11g0tl2x25!19sChIJgcPVcUxz5kcRssNqHzhST0o?authuser=0&hl=fr&rclk=1,IDF Couverture,Couvreur,10 All. Georges Braque,01 80 51 29 91,https://www.facebook.com/idf.couverture.creteil/,5,-1
https://www.google.com/maps/place/Ceinture+B%C3%A2timent/data=!4m7!3m6!1s0x80b253c4ef17d829:0x8503cddf299c6488!8m2!3d48.8591096!4d2.4489412!16s%2Fg%2F11x8rsf5bj!19sChIJKdgX78RTsoARiGScKd_NA4U?authuser=0&hl=fr&rclk=1,Ceinture Bâtiment,Entrepreneur spécialisé dans l'isolation,17 Av. Jean Moulin,07 52 72 40 04,https://ceinturebatiment.fr/,,
https://www.google.com/maps/place/Herminette+-+Charpentier%2Fconstructeur+bois/data=!4m7!3m6!1s0x47e671a292818d55:0x8bb166e58781c40d!8m2!3d48.7854424!4d2.3284151!16s%2Fg%2F11j5ydym24!19sChIJVY2BkqJx5kcRDcSBh-VmsYs?authuser=0&hl=fr&rclk=1,Herminette - Charpentier/constructeur bois,Charpentier,·,01 49 84 85 52,http://www.herminette.fr/,5,-74
https://www.google.com/maps/place/D%C3%A9titoit/data=!4m7!3m6!1s0x2604fd11a31fc1e9:0xa851da4f2f27787b!8m2!3d48.6807824!4d2.3243274!16s%2Fg%2F11xzhmpvyj!19sChIJ6cEfoxH9BCYRe3gnL0_aUag?authuser=0&hl=fr&rclk=1,Détitoit,Entreprise d'étanchéité,·,07 83 85 07 93,https://www.detitoit.com/,5,-13
https://www.google.com/maps/place/Couvreur+94+M+ROBERT/data=!4m7!3m6!1s0x47e673fd6a99dc77:0x41038f07473d5039!8m2!3d48.7841686!4d2.3623935!16s%2Fg%2F11fx9cgmgx!19sChIJd9yZav1z5kcROVA9RwePA0E?authuser=0&hl=fr&rclk=1,Couvreur 94 M ROBERT,Couvreur,1 Rue du Dr Antomarchi,06 23 41 27 46,https://robert-couvreur.fr/,"4,6",-94
https://www.google.com/maps/place/SODITRADE/data=!4m7!3m6!1s0x47e6695de5450cfd:0xc0642f61ca8005af!8m2!3d48.7712872!4d2.4967174!16s%2Fg%2F1trttmhl!19sChIJ_QxF5V1p5kcRrwWAymEvZMA?authuser=0&hl=fr&rclk=1,SODITRADE,Magasin de materiaux de construction,4 Av. des Violettes,01 49 21 01 80,https://www.soditrade.com/,"3,3",-11
https://www.google.com/maps/place/France+%C3%89tanch%C3%A9it%C3%A9/data=!4m7!3m6!1s0x47e60b9b5a8b850f:0xb13aea2759e10022!8m2!3d48.7617231!4d2.4999402!16s%2Fg%2F11gg67ws03!19sChIJD4WLWpsL5kcRIgDhWSfqOrE?authuser=0&hl=fr&rclk=1,France Étanchéité,Entreprise d'étanchéité,27 Rue du 8 Mai 1945,01 56 73 19 94,http://www.franceetancheite.fr/,"2,9",-10
https://www.google.com/maps/place/COSTALLAT+COUVERTURE/data=!4m7!3m6!1s0x47e6135b3b9cac13:0x7733016f011a9e4d!8m2!3d48.8816383!4d2.4689786!16s%2Fg%2F11r7xtgdfy!19sChIJE6ycO1sT5kcRTZ4aAW8BM3c?authuser=0&hl=fr&rclk=1,COSTALLAT COUVERTURE,Couvreur,Rue des Cerisiers,06 73 61 63 19,https://costallatcouverture.com/,"4,3",-16
https://www.google.com/maps/place/R%C3%A9nov+And+Co/data=!4m7!3m6!1s0x47e6737a68f378b3:0x635eeb840608f5f3!8m2!3d48.8498395!4d2.4320665!16s%2Fg%2F11v5j8m9bk!19sChIJs3jzaHpz5kcR8_UIBoTrXmM?authuser=0&hl=fr&rclk=1,Rénov And Co,Entreprise de construction,11 Rue de la Paix,01 48 81 47 49,http://renov-andco.com/,5,-10
https://www.google.com/maps/place/Global+Etanch%C3%A9it%C3%A9/data=!4m7!3m6!1s0x47e66f7cd5d15e21:0xc632c4cde6c20a2e!8m2!3d48.9029061!4d2.3506328!16s%2Fg%2F11pzsbq93c!19sChIJIV7R1Xxv5kcRLgrC5s3EMsY?authuser=0&hl=fr&rclk=1,Global Etanchéité,Entreprise d'étanchéité,33 Rue des Graviers,06 03 95 28 93,https://global-etancheite-resine.fr/,"4,6",-18
https://www.google.com/maps/place/Boulanger+Alain+Toiture/data=!4m7!3m6!1s0x47e613ef1738bddd:0xd53c8034de7a20d8!8m2!3d48.9090587!4d2.5173945!16s%2Fg%2F11h91cpfby!19sChIJ3b04F-8T5kcR2CB63jSAPNU?authuser=0&hl=fr&rclk=1,Boulanger Alain Toiture,Couvreur,"Les, 8 Bd Roy",06 20 33 92 90,,"4,7",-20
https://www.google.com/maps/place/ARTO+Diffusion/data=!4m7!3m6!1s0x47e67375f15586cf:0x64f81be347b813f9!8m2!3d48.7907964!4d2.4065531!16s%2Fg%2F11bcf3p2rs!19sChIJz4ZV8XVz5kcR-RO4R-Mb-GQ?authuser=0&hl=fr&rclk=1,ARTO Diffusion,Magasin,48 Av. du Groupe Manouchian,01 45 73 07 32,http://www.arto.fr/,4,-15
https://www.google.com/maps/place/CBS+Ravalement+Couverture+TCE/data=!4m7!3m6!1s0x47e66de21a9ce99f:0x9866a5746a8a073f!8m2!3d48.8702249!4d2.369!16s%2Fg%2F1wfvlz7c!19sChIJn-mcGuJt5kcRPweKanSlZpg?authuser=0&hl=fr&rclk=1,CBS Ravalement Couverture TCE,Entreprise de construction,14 Rue Bichat,01 42 08 49 10,https://c-b-s.fr/,"3,5",-8
https://www.google.com/maps/place/FRANCE+BTP/data=!4m7!3m6!1s0x47e66da5b1839be7:0x3e1ec8bd921aec2d!8m2!3d48.8694342!4d2.4309533!16s%2Fg%2F11yvdmprcx!19sChIJ55uDsaVt5kcRLewakr3IHj4?authuser=0&hl=fr&rclk=1,FRANCE BTP,Entreprise de construction,15 Rue des Lilas,06 71 37 54 62,,5,-88
https://www.google.com/maps/place/ABRITEC+COUVERTURE/data=!4m7!3m6!1s0x47e66d747550b4f1:0x81705cfe66331365!8m2!3d48.893569!4d2.439454!16s%2Fg%2F11y0ms2g__!19sChIJ8bRQdXRt5kcRZRMzZv5ccIE?authuser=0&hl=fr&rclk=1,ABRITEC COUVERTURE,Couvreur,8 Rue de la Pointe,06 59 12 36 15,https://www.abritec-couverture-charpente-etancheite-bardage.com/,5,-52
"https://www.google.com/maps/place/France+Isolation,+Entreprise+de+Flocage+Coupe+Feu+%7C+Thermique+%7C+Acoustique+%7C+Anti-Condensation/data=!4m7!3m6!1s0x47e66e12f2dc911b:0x210091289b4c85c3!8m2!3d48.874125!4d2.355711!16s%2Fg%2F11clkwn5m0!19sChIJG5Hc8hJu5kcRw4VMmyiRACE?authuser=0&hl=fr&rclk=1","France Isolation, Entreprise de Flocage Coupe Feu | Thermique | Acoustique | Anti-Condensation",Société de flocage,10 Rue Jarry,06 70 97 45 59,http://france-isolation.com/,"4,1",-20
https://www.google.com/maps/place/RMH+R%C3%A9novation+Peinture+de+bardage+m%C3%A9talliques+et+traitement+de+surface/data=!4m7!3m6!1s0x47e613496d662793:0x5ff579bb0fa534e7!8m2!3d48.8983424!4d2.5168628!16s%2Fg%2F11h5rfdmtl!19sChIJkydmbUkT5kcR5zSlD7t59V8?authuser=0&hl=fr&rclk=1,RMH Rénovation Peinture de bardage métalliques et traitement de surface,Prestataire de traitement et finition de surfaces métalliques,122 Av. de la Résistance,06 32 77 67 63,http://www.renovation-peinture-bardage-metallique.fr/,5,-4
https://www.google.com/maps/place/Compagnon+Christol+SARL/data=!4m7!3m6!1s0x47e6116dabce5d95:0x69d3626105cf2e30!8m2!3d48.8939453!4d2.5627895!16s%2Fg%2F11h5_j6pk8!19sChIJlV3Oq20R5kcRMC7PBWFi02k?authuser=0&hl=fr&rclk=1,Compagnon Christol SARL,Couvreur,·,01 79 92 72 79,http://www.compagnon-christol.com/,"4,2",-29
https://www.google.com/maps/place/ENVELIA/data=!4m7!3m6!1s0x47e66d713c59449f:0x50c6e8a8772eb02e!8m2!3d48.8949694!4d2.4637389!16s%2Fg%2F1tfgnq8h!19sChIJn0RZPHFt5kcRLrAud6joxlA?authuser=0&hl=fr&rclk=1,ENVELIA,Fournisseur de matériaux de construction,32 Rue Dombasle,01 49 93 08 12,https://www.envelia.fr/,4,-1
https://www.google.com/maps/place/Auffret+Mat%C3%A9riaux/data=!4m7!3m6!1s0x47e671696d7f2a9b:0x4264341e2e40390!8m2!3d48.7988137!4d2.3461567!16s%2Fg%2F11btmb4p_2!19sChIJmyp_bWlx5kcRkAPk4kFDJgQ?authuser=0&hl=fr&rclk=1,Auffret Matériaux,Magasin de materiaux de construction,·,01 45 46 37 70,https://auffret-materiaux.com/?utm_medium=referral&utm_source=gmb&utm_campaign=lnk-gmb,"4,6",-39
https://www.google.com/maps/place/SACOFRA+Gentilly/data=!4m7!3m6!1s0x47e671740994e28b:0x5f8683ead6ae5289!8m2!3d48.8108773!4d2.3452091!16s%2Fg%2F1tdh7rvw!19sChIJi-KUCXRx5kcRiVKu1uqDhl8?authuser=0&hl=fr&rclk=1,SACOFRA Gentilly,Magasin de peinture,·,01 47 40 87 88,http://sacofra.fr/,"4,7",-61
https://www.google.com/maps/place/A.C.P.F+ACHIN/data=!4m7!3m6!1s0x47e612e25971d075:0xb66aceef51239b9a!8m2!3d48.7515783!4d2.5008263!16s%2Fg%2F11b732ntj0!19sChIJddBxWeIS5kcRmpsjUe_OarY?authuser=0&hl=fr&rclk=1,A.C.P.F ACHIN,Entrepreneur,11-13 Av. Charles de Gaulle,09 70 35 32 33,https://www.acpf-couverture-bardage.fr/?utm_medium=referral&utm_source=gmb&utm_campaign=lnk-gmb,5,-6
"https://www.google.com/maps/place/Frontis+-+Fa%C3%A7adier,+Isolation,+Ravalement+et+Toiture/data=!4m7!3m6!1s0x47e6119087d9ed75:0x407f6728ca329d7d!8m2!3d48.8711478!4d2.5771958!16s%2Fg%2F11wfsp3pkb!19sChIJde3Zh5AR5kcRfZ0yyihnf0A?authuser=0&hl=fr&rclk=1","Frontis - Façadier, Isolation, Ravalement et Toiture",Entrepreneur spécialisé dans l'isolation,37 Av. du Maréchal Foch,01 84 23 04 04,https://www.frontis-isolation.fr/,5,-1
https://www.google.com/maps/place/Raboni+Villejuif/data=!4m7!3m6!1s0x47e6717b2a941ad9:0xaf230d2b83e71730!8m2!3d48.8011245!4d2.3591737!16s%2Fg%2F11qn6380l0!19sChIJ2RqUKntx5kcRMBfngysNI68?authuser=0&hl=fr&rclk=1,Raboni Villejuif,Fournisseur de matériaux de construction,·,01 46 78 55 00,http://raboni.fr/,"3,4",-14
https://www.google.com/maps/place/ISOL+RAVAL/data=!4m7!3m6!1s0x47e6138a4893f5ff:0x95926663385f8c5c!8m2!3d48.8742249!4d2.4842829!16s%2Fg%2F11ycjqbbcl!19sChIJ__WTSIoT5kcRXIxfOGNmkpU?authuser=0&hl=fr&rclk=1,ISOL RAVAL,Entrepreneur spécialisé dans l'isolation,7 Rue Paul Cavaré,06 66 25 26 93,https://www.isolation-93.fr/,,
https://www.google.com/maps/place/Les+Compagnons+Ortica/data=!4m7!3m6!1s0x47e60da7057cc94f:0xb81017577a81eb82!8m2!3d48.6807824!4d2.5026636!16s%2Fg%2F11j8kvhpy5!19sChIJT8l8BacN5kcRguuBelcXELg?authuser=0&hl=fr&rclk=1,Les Compagnons Ortica,Couvreur,·,01 48 81 05 01,,5,-48
https://www.google.com/maps/place/Ghezal+decor/data=!4m7!3m6!1s0x47e66d94f7cd4f6b:0xc121992ee2f8f88c!8m2!3d48.8026764!4d2.3967585!16s%2Fg%2F1tdkw_2x!19sChIJa0_N95Rt5kcRjPj44i6ZIcE?authuser=0&hl=fr&rclk=1,Ghezal decor,Peintre en bâtiment,10 Rue Jean Trémoulet,06 14 49 84 76,http://ghezaldecor.com/,5,-26
https://www.google.com/maps/place/BARDEX/data=!4m7!3m6!1s0x47e613e9c351901b:0xf196bfb304057188!8m2!3d48.8677674!4d2.5184588!16s%2Fg%2F11xs_hr5v5!19sChIJG5BRw-kT5kcRiHEFBLO_lvE?authuser=0&hl=fr&rclk=1,BARDEX,Bâtiment patrimonial,94 Rue Louis Ampère,01 80 90 43 20,https://www.bardex.fr/,,
https://www.google.com/maps/place/Lotus+Habitat/data=!4m7!3m6!1s0x47e6669e70684b91:0x3d0bd1b8f60e0fe7!8m2!3d48.8901831!4d2.4067973!16s%2Fg%2F11g0hnz4p0!19sChIJkUtocJ5m5kcR5w8O9rjRCz0?authuser=0&hl=fr&rclk=1,Lotus Habitat,Conseil,·,01 41 71 61 06,https://lotushabitat.com/,4,-231
https://www.google.com/maps/place/BIH/data=!4m7!3m6!1s0x47e673d180f17443:0xbf684d70d26eba1c!8m2!3d48.8478189!4d2.3706507!16s%2Fg%2F11mvvf31bx!19sChIJQ3TxgNFz5kcRHLpu0nBNaL8?authuser=0&hl=fr&rclk=1,BIH,Entreprise de construction,37/39 Av. Ledru Rollin,01 86 04 80 12,https://letoitbih.fr/,,
https://www.google.com/maps/place/Couvreur+Lagrin+-+R%C3%A9paration+toiture+-+R%C3%A9novation+toiture+-+Nettoyage+toiture+-+Charpentier+Aulnay+93/data=!4m7!3m6!1s0x47e61385475e3d2d:0xb7001dd391687140!8m2!3d48.9204205!4d2.4956505!16s%2Fg%2F11fhy2d0xq!19sChIJLT1eR4UT5kcRQHFokdMdALc?authuser=0&hl=fr&rclk=1,Couvreur Lagrin - Réparation toiture - Rénovation toiture - Nettoyage toiture - Charpentier Aulnay 93,Entrepreneur spécialisé dans l'isolation,·,01 48 68 67 68,http://www.couvreur-lagrin.fr/,5,-45
https://www.google.com/maps/place/Feron+et+fils/data=!4m7!3m6!1s0x47e673c05ae20371:0x75419130822e0bbd!8m2!3d48.7970509!4d2.3825329!16s%2Fg%2F11kb0_999d!19sChIJcQPiWsBz5kcRvQsugjCRQXU?authuser=0&hl=fr&rclk=1,Feron et fils,Couvreur,47 Bd de Stalingrad,06 59 79 57 78,https://www.couverture-feron.fr/contact,,
https://www.google.com/maps/place/Compagnon+ZUGETTA+-+Couverture+93/data=!4m7!3m6!1s0x47e61321c9020549:0x1121964f138509e6!8m2!3d48.9119102!4d2.5058132!16s%2Fg%2F11sr60xt_2!19sChIJSQUCySET5kcR5gmFE0-WIRE?authuser=0&hl=fr&rclk=1,Compagnon ZUGETTA - Couverture 93,Couvreur,41 All. Kruger,06 25 34 53 71,https://www.compagnon-zugetta-93.fr/,5,-15
https://www.google.com/maps/place/Louis+Couverture/data=!4m7!3m6!1s0x47e60cf2772ed297:0x2845748cad4dcdff!8m2!3d48.796169!4d2.4858692!16s%2Fg%2F11fkdsd4gz!19sChIJl9Iud_IM5kcR_81NrYx0RSg?authuser=0&hl=fr&rclk=1,Louis Couverture,Couvreur,19 Rue Baratte Cholet,01 48 77 15 42,https://www.louiscouverture.fr/,4,-4
https://www.google.com/maps/place/SBP+B%C3%A2timent/data=!4m7!3m6!1s0x47e66e60acf9bee1:0x7104d2161a826b23!8m2!3d48.8914883!4d2.3479205!16s%2Fg%2F11c805wfbp!19sChIJ4b75rGBu5kcRI2uCGhbSBHE?authuser=0&hl=fr&rclk=1,SBP Bâtiment,Immeuble en copropriété,25 Rue Eugène Sue,01 53 28 11 54,https://www.sbp-ravalement.com/?utm_medium=referral&utm_source=gmb&utm_campaign=lnk-gmb,"4,6",-18
